[Lv-090 Lamp] Lv-090.LAMP,3/17/2014,1:00 PM,3/17/2014,2:45 PM,Lv-090 Lamp LHalamaha,1002B
[Lv-091.2 MQC] Lv-091.2 QC + expert,8/19/2013,9:00 AM,8/19/2013,10:45 AM,YHarasym Lv-091.2 MQC,1002A
[Lv-091.2 MQC] Lv-091.2 QC Daily Scrum Meeting,8/20/2013,11:00 AM,8/20/2013,11:45 AM,YHarasym Lv-091.2 MQC,4132
[Lv-091.2 MQC] Lv-091.2 QC Scrum Overview,8/21/2013,9:00 AM,8/21/2013,10:45 AM,YHarasym Lv-091.2 MQC,1002B
[Lv-091.2 MQC] Lv-091.QC Lecture,8/21/2013,11:00 AM,8/21/2013,12:45 PM,LKlakovych Lv-091.2 MQC Lv-091.1 MQC,4131
[Lv-091.2 MQC] Lv-091.2 QC Scrum Planning,8/22/2013,1:00 PM,8/22/2013,1:45 PM,YHarasym Lv-091.2 MQC,4131
[Lv-091.2 MQC] Lv-091.2 QC,8/22/2013,2:00 PM,8/22/2013,3:45 PM,YHarasym Lv-091.2 MQC,4131
[Lv-091.2 MQC] Lv-091.2 QC Daily Scrum Meeting,8/23/2013,10:00 AM,8/23/2013,10:45 AM,YHarasym Lv-091.2 MQC,4132
[Lv-091.2 MQC] Lv-091.QC Lecture,8/23/2013,11:00 AM,8/23/2013,12:45 PM,LKlakovych Lv-091.2 MQC Lv-091.1 MQC,4131
[Lv-091.2 MQC] Lv-091.2 QC + expert,8/26/2013,9:00 AM,8/26/2013,10:45 AM,YHarasym Lv-091.2 MQC,1002A
[Lv-091.2 MQC] Lv-091.2 QC Daily Scrum Meeting,8/27/2013,11:00 AM,8/27/2013,11:45 AM,YHarasym Lv-091.2 MQC,4132
[Lv-091.2 MQC] Lv-091.2 QC Scrum Overview,8/28/2013,9:00 AM,8/28/2013,10:45 AM,YHarasym Lv-091.2 MQC,1002B
[Lv-091.2 MQC] Lv-091.QC Lecture,8/28/2013,11:00 AM,8/28/2013,12:45 PM,LKlakovych Lv-091.2 MQC Lv-091.1 MQC,4131
[Lv-091.2 MQC] Lv-091.2 QC Scrum Planning,8/29/2013,1:00 PM,8/29/2013,1:45 PM,YHarasym Lv-091.2 MQC,4131
[Lv-091.2 MQC] Lv-091.2 QC,8/29/2013,2:00 PM,8/29/2013,3:45 PM,YHarasym Lv-091.2 MQC,4131
[Lv-091.2 MQC] Lv-091.2 QC Daily Scrum Meeting,8/30/2013,10:00 AM,8/30/2013,10:45 AM,YHarasym Lv-091.2 MQC,4132
[Lv-091.2 MQC] Lv-091.QC Lecture,8/30/2013,11:00 AM,8/30/2013,12:45 PM,LKlakovych Lv-091.2 MQC Lv-091.1 MQC,4131
[Lv-092 UI] Presentation about SoftServe,6/27/2013,11:00 AM,6/27/2013,11:45 AM,Lv-090 Lamp Lv-090. DB Lv-090.Java Lv-091.1 MQC Lv-091.2 MQC Lv-092 UI,
[Lv-092 UI] Lv-092.UI,6/27/2013,4:00 PM,6/27/2013,5:45 PM,IChyr Lv-092 UI,4131
[Lv-092 UI] Lv-092.UI,7/1/2013,4:00 PM,7/1/2013,5:45 PM,IChyr Lv-092 UI,4131
[Lv-092 UI] Lv-092.UI,7/2/2013,8:00 AM,7/2/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,7/3/2013,9:00 AM,7/3/2013,10:45 AM,IChyr Lv-092 UI,4131
[Lv-092 UI] Lv-092.UI,7/4/2013,9:00 AM,7/4/2013,10:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,7/5/2013,9:00 AM,7/5/2013,10:45 AM,IChyr Lv-092 UI,4131
[Lv-092 UI] Lv-092.UI,7/8/2013,4:00 PM,7/8/2013,5:45 PM,IChyr Lv-092 UI,4131
[Lv-092 UI] Lv-092.UI,7/9/2013,8:00 AM,7/9/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,7/10/2013,9:00 AM,7/10/2013,10:45 AM,IChyr Lv-092 UI,4131
[Lv-092 UI] Lv-092.UI,7/11/2013,8:00 AM,7/11/2013,9:45 AM,IChyr Lv-092 UI,4132
[Lv-092 UI] Lv-092.UI,7/15/2013,4:00 PM,7/15/2013,5:45 PM,IChyr Lv-092 UI,4131
[Lv-092 UI] Lv-092.UI,7/16/2013,9:00 AM,7/16/2013,10:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,7/17/2013,8:00 AM,7/17/2013,9:45 AM,IChyr Lv-092 UI,4132
[Lv-092 UI] Lv-092.UI,7/18/2013,8:00 AM,7/18/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI +expert,7/18/2013,10:00 AM,7/18/2013,10:45 AM,Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,7/19/2013,8:00 AM,7/19/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,7/22/2013,4:00 PM,7/22/2013,5:45 PM,IChyr Lv-092 UI,4131
[Lv-092 UI] Lv-092.UI,7/23/2013,11:00 AM,7/23/2013,12:45 PM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,7/24/2013,8:00 AM,7/24/2013,9:45 AM,IChyr Lv-092 UI,4132
[Lv-092 UI] Lv-092.UI,7/25/2013,8:00 AM,7/25/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI +expert,7/25/2013,10:00 AM,7/25/2013,10:45 AM,Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,7/26/2013,8:00 AM,7/26/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,7/29/2013,4:00 PM,7/29/2013,5:45 PM,IChyr Lv-092 UI,4131
[Lv-092 UI] Lv-092.UI,7/30/2013,11:00 AM,7/30/2013,12:45 PM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,7/31/2013,9:00 AM,7/31/2013,10:45 AM,IChyr Lv-092 UI,4131
[Lv-092 UI] Lv-092.UI,8/1/2013,8:00 AM,8/1/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI +expert,8/1/2013,10:00 AM,8/1/2013,10:45 AM,Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,8/2/2013,9:00 AM,8/2/2013,10:45 AM,IChyr Lv-092 UI,4131
[Lv-092 UI] Lv-092.UI,8/5/2013,4:00 PM,8/5/2013,5:45 PM,IChyr Lv-092 UI,4131
[Lv-092 UI] Lv-092.UI,8/6/2013,11:00 AM,8/6/2013,12:45 PM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,8/7/2013,9:00 AM,8/7/2013,10:45 AM,IChyr Lv-092 UI,4131
[Lv-092 UI] Lv-092.UI,8/8/2013,8:00 AM,8/8/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI +expert,8/8/2013,10:00 AM,8/8/2013,10:45 AM,Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,8/9/2013,9:00 AM,8/9/2013,10:45 AM,IChyr Lv-092 UI,4131
[Lv-092 UI] Lv-092.UI,8/12/2013,4:00 PM,8/12/2013,5:45 PM,IChyr Lv-092 UI,4131
[Lv-092 UI] Lv-092.UI,8/13/2013,11:00 AM,8/13/2013,12:45 PM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,8/14/2013,8:00 AM,8/14/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,8/15/2013,8:00 AM,8/15/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI +expert,8/15/2013,10:00 AM,8/15/2013,10:45 AM,Lv-092 UI,1002A
[Lv-092 UI] Presentation about SoftServe,8/15/2013,5:00 PM,8/15/2013,5:45 PM,Lv-090 Lamp Lv-090. DB Lv-090.Java Lv-091.1 MQC Lv-091.2 MQC Lv-092 UI,
[Lv-092 UI] Lv-092.UI,8/16/2013,8:00 AM,8/16/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,8/19/2013,4:00 PM,8/19/2013,5:45 PM,IChyr Lv-092 UI,4131
[Lv-092 UI] Lv-092.UI,8/20/2013,11:00 AM,8/20/2013,12:45 PM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,8/21/2013,8:00 AM,8/21/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,8/22/2013,8:00 AM,8/22/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI +expert,8/22/2013,10:00 AM,8/22/2013,10:45 AM,Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,8/23/2013,8:00 AM,8/23/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,8/26/2013,4:00 PM,8/26/2013,5:45 PM,IChyr Lv-092 UI,4131
[Lv-092 UI] Lv-092.UI,8/27/2013,11:00 AM,8/27/2013,12:45 PM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,8/28/2013,8:00 AM,8/28/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,8/29/2013,8:00 AM,8/29/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI +expert,8/29/2013,10:00 AM,8/29/2013,10:45 AM,Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,8/30/2013,8:00 AM,8/30/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,9/2/2013,4:00 PM,9/2/2013,5:45 PM,IChyr Lv-092 UI,4131
[Lv-092 UI] Lv-092.UI,9/3/2013,11:00 AM,9/3/2013,12:45 PM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,9/4/2013,8:00 AM,9/4/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,9/5/2013,8:00 AM,9/5/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI +expert,9/5/2013,10:00 AM,9/5/2013,10:45 AM,Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,9/6/2013,8:00 AM,9/6/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,9/9/2013,4:00 PM,9/9/2013,5:45 PM,IChyr Lv-092 UI,4131
[Lv-092 UI] Lv-092.UI,9/10/2013,11:00 AM,9/10/2013,12:45 PM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,9/11/2013,8:00 AM,9/11/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,9/12/2013,8:00 AM,9/12/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI +expert,9/12/2013,10:00 AM,9/12/2013,10:45 AM,Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,9/13/2013,8:00 AM,9/13/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,9/16/2013,4:00 PM,9/16/2013,5:45 PM,IChyr Lv-092 UI,4131
[Lv-092 UI] Lv-092.UI,9/17/2013,11:00 AM,9/17/2013,12:45 PM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,9/18/2013,8:00 AM,9/18/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,9/19/2013,8:00 AM,9/19/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI +expert,9/19/2013,10:00 AM,9/19/2013,10:45 AM,Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,9/20/2013,8:00 AM,9/20/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,9/23/2013,4:00 PM,9/23/2013,5:45 PM,IChyr Lv-092 UI,4131
[Lv-092 UI] Lv-092.UI,9/24/2013,11:00 AM,9/24/2013,12:45 PM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,9/25/2013,8:00 AM,9/25/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,9/26/2013,8:00 AM,9/26/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI +expert,9/26/2013,10:00 AM,9/26/2013,10:45 AM,Lv-092 UI,1002A
[Lv-092 UI] Lv-092.UI,9/27/2013,8:00 AM,9/27/2013,9:45 AM,IChyr Lv-092 UI,1002A
[Lv-093 .Net] Lv-093.Net,7/31/2013,1:00 PM,7/31/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,8/1/2013,1:00 PM,8/1/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,8/2/2013,1:00 PM,8/2/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,8/5/2013,11:00 AM,8/5/2013,12:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,8/6/2013,12:00 PM,8/6/2013,1:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,8/7/2013,1:00 PM,8/7/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,8/8/2013,1:00 PM,8/8/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,8/9/2013,1:00 PM,8/9/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,8/12/2013,11:00 AM,8/12/2013,12:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,8/13/2013,12:00 PM,8/13/2013,1:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,8/14/2013,1:00 PM,8/14/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,8/15/2013,1:00 PM,8/15/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,8/16/2013,1:00 PM,8/16/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net Weekly Report,8/19/2013,4:00 PM,8/19/2013,5:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,8/20/2013,12:00 PM,8/20/2013,1:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,8/21/2013,1:00 PM,8/21/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net+expert,8/22/2013,11:00 AM,8/22/2013,12:45 PM,Lv-093 .Net,1001A
[Lv-093 .Net] Lv-093.Net,8/22/2013,1:00 PM,8/22/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,8/23/2013,1:00 PM,8/23/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net Weekly Report,8/26/2013,4:00 PM,8/26/2013,5:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,8/27/2013,12:00 PM,8/27/2013,1:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,8/28/2013,1:00 PM,8/28/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net+expert,8/29/2013,11:00 AM,8/29/2013,12:45 PM,Lv-093 .Net,1001A
[Lv-093 .Net] Lv-093.Net,8/29/2013,1:00 PM,8/29/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,8/30/2013,1:00 PM,8/30/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net Weekly Report,9/2/2013,4:00 PM,9/2/2013,5:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,9/3/2013,12:00 PM,9/3/2013,1:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,9/4/2013,1:00 PM,9/4/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net+expert,9/5/2013,11:00 AM,9/5/2013,12:45 PM,Lv-093 .Net,1001A
[Lv-093 .Net] Lv-093.Net,9/5/2013,1:00 PM,9/5/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,9/6/2013,1:00 PM,9/6/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,9/10/2013,12:00 PM,9/10/2013,1:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,9/11/2013,1:00 PM,9/11/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,9/12/2013,1:00 PM,9/12/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,9/13/2013,1:00 PM,9/13/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,9/17/2013,12:00 PM,9/17/2013,1:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,9/18/2013,1:00 PM,9/18/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,9/19/2013,1:00 PM,9/19/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,9/20/2013,1:00 PM,9/20/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,9/24/2013,12:00 PM,9/24/2013,1:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,9/25/2013,1:00 PM,9/25/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,9/26/2013,1:00 PM,9/26/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,9/27/2013,1:00 PM,9/27/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,10/1/2013,12:00 PM,10/1/2013,1:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,10/2/2013,1:00 PM,10/2/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,10/3/2013,1:00 PM,10/3/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,10/4/2013,1:00 PM,10/4/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,10/8/2013,12:00 PM,10/8/2013,1:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,10/9/2013,1:00 PM,10/9/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,10/10/2013,1:00 PM,10/10/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,10/11/2013,1:00 PM,10/11/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,10/15/2013,12:00 PM,10/15/2013,1:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,10/16/2013,1:00 PM,10/16/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,10/17/2013,1:00 PM,10/17/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,10/18/2013,1:00 PM,10/18/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,10/22/2013,12:00 PM,10/22/2013,1:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,10/23/2013,1:00 PM,10/23/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,10/24/2013,1:00 PM,10/24/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,10/25/2013,1:00 PM,10/25/2013,2:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 .Net] Lv-093.Net,10/29/2013,12:00 PM,10/29/2013,1:45 PM,IKohut Lv-093 .Net,1002B
[Lv-093 Web Ui] Lv-093.UI,7/30/2013,5:00 PM,7/30/2013,6:45 PM,LHalamaha Lv-093 Web Ui,1002B
[Lv-093 Web Ui] Lv-093.UI,7/31/2013,5:00 PM,7/31/2013,6:45 PM,LHalamaha Lv-093 Web Ui,1002B
[Lv-093 Web Ui] Lv-093.UI,8/1/2013,5:00 PM,8/1/2013,6:45 PM,LHalamaha Lv-093 Web Ui,1002B
[Lv-093 Web Ui] Lv-093.UI,8/2/2013,5:00 PM,8/2/2013,6:45 PM,LHalamaha Lv-093 Web Ui,1002B
[Lv-093 Web Ui] Lv-093.UI,8/5/2013,4:00 PM,8/5/2013,5:45 PM,LHalamaha Lv-093 Web Ui,1002B
